times,EcellV,ImA,EnergyChargeWh,QChargemAh,EnergyDischargeWh,QDischargemAh,TemperatureC,cycleNumber,Ns
138731.79520767,3.656507,-4385.8242,7.01872324647985,0.0,-4.54453390561343,1206.20161476997,28.93565,18,5
138732.795207775,3.6561134,-4384.8389,7.01872324647985,0.0,-4.54898651917327,1207.41946911133,28.888206,18,5
138733.795207879,3.6557195,-4384.6421,7.01872324647985,0.0,-4.55343904917351,1208.63743180718,28.975185,18,5
138734.795207983,3.6553257,-4383.6572,7.01872324647985,0.0,-4.55789193522091,1209.85562314562,28.824951,18,5
138735.795208088,3.6548924,-4384.8389,7.01872324647985,0.0,-4.56234464959938,1211.07391190403,28.991001,18,5
138736.795208192,3.6545775,-4387.0063,7.01872324647985,0.0,-4.56679710107281,1212.29223371582,28.943558,18,5
138737.795208296,3.654223,-4386.8091,7.01872324647985,0.0,-4.57124994691659,1213.51078164958,28.904022,18,5
138738.795208401,3.6537504,-4387.7944,7.01872324647985,0.0,-4.57570280724001,1214.72949114312,29.101698,18,5
138739.795208505,3.6533959,-4385.627,7.01872324647985,0.0,-4.58015534345203,1215.94823018609,29.04635,18,5
138740.795208609,3.6530809,-4387.3999,7.01872324647985,0.0,-4.58460799799083,1217.16710669379,28.817045,18,5
138741.795208714,3.6526477,-4388.9766,7.01872324647985,0.0,-4.58906101004947,1218.38622564073,29.04635,18,5
138742.795208818,3.6522932,-4388.3853,7.01872324647985,0.0,-4.59351369703131,1219.60537392144,28.904022,18,5
138743.795208922,3.6518996,-4390.5527,7.01872324647985,0.0,-4.59796620668156,1220.82460505236,28.856581,18,5
138744.795209026,3.6514664,-4390.7495,7.01872324647985,0.0,-4.60241901265686,1222.04406198405,29.133327,18,5
138745.795209131,3.6511118,-4388.3853,7.01872324647985,0.0,-4.60687179713625,1223.26363143935,28.943558,18,5
138746.795209235,3.6506786,-4390.5527,7.01872324647985,0.0,-4.61132406968177,1224.48320538466,28.880301,18,5
138747.795209339,3.6503637,-4390.5527,7.01872324647985,0.0,-4.61577693817922,1225.70304781223,29.038443,18,5
138748.795209444,3.6499698,-4390.75,7.01872324647985,0.0,-4.62022998946458,1226.92307195204,29.054256,18,5
138749.795209548,3.6495366,-4391.5376,7.01872324647985,0.0,-4.62468248784872,1228.14308941189,28.951466,18,5
138750.795209652,3.6491821,-4393.1138,7.01872324647985,0.0,-4.62913519912335,1229.36328373915,28.809137,18,5
138751.795209757,3.6487885,-4394.4932,7.01872324647985,0.0,-4.63358821453207,1230.5836930523,28.896116,18,5
138752.795209861,3.6483552,-4394.6899,7.01872324647985,0.0,-4.63804080748172,1231.80413148275,28.848671,18,5
138753.795209965,3.6480794,-4394.6895,7.01872324647985,0.0,-4.6424933919577,1233.02465987413,28.904022,18,5
138754.79521007,3.6476068,-4394.0991,7.01872324647985,0.0,-4.64694637225178,1234.24545489882,28.888206,18,5
138755.795210174,3.6472132,-4395.6748,7.01872324647985,0.0,-4.65139901174208,1235.46628823676,28.91193,18,5
138756.795210278,3.6468194,-4394.6895,7.01872324647985,0.0,-4.65585135438973,1236.68717203071,28.967278,18,5
138757.795210382,3.6464648,-4396.2661,7.01872324647985,0.0,-4.66030415581462,1237.90830033963,28.896116,18,5
138758.795210487,3.6461499,-4396.4629,7.01872324647985,0.0,-4.66475699728931,1239.12954511258,28.698437,18,5
138759.795210591,3.6456378,-4398.6304,7.01872324647985,0.0,-4.66920931866662,1240.35081877767,28.943558,18,5
138760.795210695,3.6452441,-4397.4482,7.01872324647985,0.0,-4.6736621160572,1241.57235490587,29.030537,18,5
138761.7952108,3.6449289,-4398.2363,7.01872324647985,0.0,-4.67811506982478,1242.79403956706,28.888206,18,5
138762.795210904,3.6445351,-4397.8423,7.01872324647985,0.0,-4.68256757553695,1244.0157333176,28.991001,18,5
138763.791211008,3.6440232,-4397.8423,7.01872324647985,0.0,-4.68700225241418,1245.23270605849,28.983095,18,5
138763.793211008,3.5700254,-10059.905,7.01872324647985,0.0,-4.68702220470184,1245.23829489475,28.983095,18,6
138764.793211112,3.4305758,-15748.175,7.01872324647985,0.0,-4.7019772652379,1249.59763898166,28.793322,18,6
138765.793211217,3.4185646,-15802.552,7.01872324647985,0.0,-4.71695875363868,1253.98003052246,28.959372,18,6
138766.793211321,3.4095857,-15840.576,7.01872324647985,0.0,-4.73194575427772,1258.37557939399,29.164957,18,6
138767.793211425,3.4022212,-15877.023,7.01872324647985,0.0,-4.74693647846578,1262.78173739909,28.959372,18,6
138768.79321153,3.3952508,-15909.531,7.01872324647985,0.0,-4.76192772742622,1267.19709574978,29.164957,18,6
138769.793211634,3.3890679,-15940.66,7.01872324647985,0.0,-4.77692088529607,1271.62107259657,29.220306,18,6
138770.793211738,3.3830032,-15965.878,7.01872324647985,0.0,-4.79191425350417,1276.05304240777,29.370543,18,6
138771.793211843,3.377214,-15997.4,7.01872324647985,0.0,-4.80690801738797,1280.49272674045,29.362633,18,6
138772.793211947,3.3714249,-16019.467,7.01872324647985,0.0,-4.8219014849707,1284.93994652669,29.449612,18,6
138773.793212051,3.3659511,-16050.595,7.01872324647985,0.0,-4.836895247698,1289.39448625543,29.686825,18,6
138774.793212156,3.3603983,-16080.345,7.01872324647985,0.0,-4.8518892274641,1293.85645131456,29.702639,18,6
138775.79321226,3.3549242,-16103.789,7.01872324647985,0.0,-4.86688333477052,1298.32573479275,29.678919,18,6
138776.793212364,3.3493714,-16127.826,7.01872324647985,0.0,-4.8818772908197,1302.80238253038,29.734268,18,6
138777.793212469,3.343858,-16159.546,7.01872324647985,0.0,-4.89687108009589,1307.28636159288,30.026831,18,6
138778.793212573,3.3383052,-16182.597,7.01872324647985,0.0,-4.91186482069094,1311.77778449761,30.018925,18,6
138779.793212677,3.3327131,-16214.513,7.01872324647985,0.0,-4.92685856772468,1316.27674569282,30.105904,18,6
138780.793212781,3.327239,-16236.973,7.01872324647985,0.0,-4.94185269449336,1320.78322286621,30.453815,18,6
138781.793212886,3.3216076,-16269.48,7.01872324647985,0.0,-4.95684640470593,1325.29721490397,30.240324,18,6
138782.79321299,3.3160942,-16295.093,7.01872324647985,0.0,-4.97184022219023,1329.81874437826,30.438,18,6
138783.793213094,3.3104625,-16320.705,7.01872324647985,0.0,-4.98683367348845,1334.3478551633,30.41428,18,6
138784.793213199,3.3049886,-16341.786,7.01872324647985,0.0,-5.00182742252904,1338.88455732856,30.501257,18,6
138785.793213303,3.2994752,-16370.944,7.01872324647985,0.0,-5.01682102358676,1343.42879548177,30.746378,18,6
138786.793213407,3.2940798,-16401.877,7.01872324647985,0.0,-5.03181467447325,1347.98049182346,30.880798,18,6
138787.793213512,3.2887633,-16424.73,7.01872324647985,0.0,-5.04680866807239,1352.53965048014,31.078474,18,6
138788.793213616,3.2834074,-16448.373,7.01872324647985,0.0,-5.06180256867436,1357.10621763075,31.26034,18,6
138789.79321372,3.2783272,-16483.836,7.01872324647985,0.0,-5.07679746454625,1361.6801649018,31.323595,18,6
138790.793213825,3.2730896,-16507.479,7.01872324647985,0.0,-5.09179174738271,1366.26124408149,31.197083,18,6
138791.793213929,3.2679701,-16525.998,7.01872324647985,0.0,-5.10678557455968,1370.84936049208,31.655695,18,6
138792.793214033,3.2632442,-16550.625,7.01872324647985,0.0,-5.12178069771865,1375.4445187028,31.829651,18,6
138793.793214137,3.2582822,-16579.389,7.01872324647985,0.0,-5.13677574376466,1380.04665111382,31.948259,18,6
138794.793214242,3.2534776,-16608.547,7.01872324647985,0.0,-5.15177090994565,1384.65561670302,32.090584,18,6
138795.793214346,3.2488306,-16624.9,7.01872324647985,0.0,-5.16676624331396,1389.27122626031,32.153839,18,6
138796.79321445,3.2441442,-16655.043,7.01872324647985,0.0,-5.18176130450306,1393.89341943631,32.406868,18,6
138797.793214555,3.2397335,-16671.002,7.01872324647985,0.0,-5.19675679136056,1398.52203689942,32.462215,18,6
138798.793214659,3.2352834,-16701.934,7.01872324647985,0.0,-5.21175256617919,1403.15710996148,32.604542,18,6
138799.793214763,3.2308726,-16716.906,7.01872324647985,0.0,-5.22674850543212,1407.79856165744,32.707336,18,6
138800.793214868,3.2265408,-16739.17,7.01872324647985,0.0,-5.24174420944148,1412.44617187554,32.7785,18,6
138801.793214972,3.2225239,-16766.357,7.01872324647985,0.0,-5.25674083203509,1417.09986039117,32.960365,18,6
138802.793215076,3.2183101,-16790.0,7.01872324647985,0.0,-5.27173702027442,1421.75950712836,33.197578,18,6
138803.793215181,3.2145295,-16811.08,7.01872324647985,0.0,-5.28673440804085,1426.42500722711,33.403164,18,6
138804.793215285,3.2104337,-16830.781,7.01872324647985,0.0,-5.30173104228273,1431.09622474555,33.56921,18,6
138805.793215389,3.2064562,-16852.65,7.01872324647985,0.0,-5.31672730825596,1435.77312195258,33.577118,18,6
138806.793215493,3.2027543,-16864.078,7.01872324647985,0.0,-5.33172426156379,1440.45563959039,33.885494,18,6
138807.793215598,3.1990526,-16890.676,7.01872324647985,0.0,-5.34672149937747,1445.14366439616,34.067356,18,6
138808.793215702,3.1954293,-16910.572,7.01872324647985,0.0,-5.36171887752308,1449.83704879612,34.265038,18,6
138809.793215806,3.1918063,-16925.547,7.01872324647985,0.0,-5.37671621240016,1454.53574708496,34.217594,18,6
138810.793215911,3.1883802,-16939.338,7.01872324647985,0.0,-5.39171401732436,1459.23964178657,34.502251,18,6
138811.793216015,3.1848752,-16962.391,7.01872324647985,0.0,-5.4067118059949,1463.94870807455,34.802723,18,6
138812.793216119,3.1814489,-16976.969,7.01872324647985,0.0,-5.42170947464031,1468.66280814182,34.739464,18,6
138813.793216224,3.1781805,-16997.656,7.01872324647985,0.0,-5.43670761810967,1473.38190564942,34.897606,18,6
138814.793216328,3.1749511,-17016.371,7.01872324647985,0.0,-5.45170610765501,1478.10591215658,35.103191,18,6
138815.793216432,3.1717613,-17034.893,7.01872324647985,0.0,-5.46670480850032,1482.8347361594,35.079468,18,6
138816.793216536,3.1684532,-17051.834,7.01872324647985,0.0,-5.48170285198146,1487.56828987034,35.277145,18,6
138817.793216641,3.1654208,-17063.262,7.01872324647985,0.0,-5.4967013925291,1492.30653531521,35.553894,18,6
138818.793216745,3.162349,-17082.568,7.01872324647985,0.0,-5.51170011020871,1497.04943932346,35.680408,18,6
138819.793216849,3.1592379,-17101.877,7.01872324647985,0.0,-5.52669823368704,1501.7968259196,36.154835,18,6
138820.793216954,3.1564813,-17113.895,7.01872324647985,0.0,-5.54169753093768,1506.54873033041,36.036228,18,6
138821.793217058,3.1534488,-17128.672,7.01872324647985,0.0,-5.55669635293938,1511.30505359972,36.210182,18,6
138822.793217162,3.1506133,-17142.068,7.01872324647985,0.0,-5.57169538500803,1516.06572417481,36.344608,18,6
138823.793217267,3.1478961,-17158.42,7.01872324647985,0.0,-5.58669494395366,1520.83067152398,36.502747,18,6
138824.793217371,3.1450212,-17184.625,7.01872324647985,0.0,-5.6016940020142,1525.59981522949,36.613449,18,6
138825.793217475,3.1423039,-17189.354,7.01872324647985,0.0,-5.61669366627685,1530.37327589139,36.890194,18,6
138826.79321758,3.139626,-17209.447,7.01872324647985,0.0,-5.63169322194147,1535.15077344672,36.874382,18,6
138827.793217684,3.1368299,-17218.314,7.01872324647985,0.0,-5.64669258999047,1539.93246985732,37.190666,18,6
138828.793217788,3.1342702,-17231.514,7.01872324647985,0.0,-5.66169213784489,1544.71812869955,37.388344,18,6
138829.793217892,3.1316316,-17254.172,7.01872324647985,0.0,-5.67669181657126,1549.5078615229,37.570206,18,6
138830.793217997,3.1291504,-17258.9,7.01872324647985,0.0,-5.69169207370535,1554.30157715224,37.617649,18,6
138831.793218101,3.1265907,-17282.936,7.01872324647985,0.0,-5.70669170147395,1559.09901598253,37.854862,18,6
138832.793218206,3.1241491,-17291.211,7.01872324647985,0.0,-5.72169186224567,1563.90037480632,37.965561,18,6
138833.79321831,3.1215892,-17311.307,7.01872324647985,0.0,-5.73669163602992,1568.70554707628,38.163239,18,6
138834.793218414,3.1192658,-17316.232,7.01872324647985,0.0,-5.75169207759582,1573.51451256782,38.55069,18,6
138835.793218518,3.1169422,-17331.598,7.01872324647985,0.0,-5.76669267563125,1578.32711326118,38.606037,18,6
138836.793218623,3.1144612,-17343.814,7.01872324647985,0.0,-5.78169285335338,1583.14341272298,38.613945,18,6
138837.793218727,3.1121378,-17354.256,7.01872324647985,0.0,-5.79669303825182,1587.96331013401,38.938137,18,6
138838.793218831,3.1098535,-17376.125,7.01872324647985,0.0,-5.81169334715264,1592.78678779026,39.096279,18,6
138839.793218936,3.1074908,-17386.172,7.01872324647985,0.0,-5.82669326689996,1597.61380766547,39.206978,18,6
138840.79321904,3.1053247,-17395.826,7.01872324647985,0.0,-5.84169384183123,1602.44440548123,39.412563,18,6
138841.793219144,3.1031194,-17410.799,7.01872324647985,0.0,-5.85669451614336,1607.27846840549,39.626053,18,6
138842.793219249,3.1008747,-17424.984,7.01872324647985,0.0,-5.87169524232411,1612.11604741591,39.792103,18,6
138843.793219353,3.0985906,-17428.334,7.01872324647985,0.0,-5.88669533149562,1616.95698674859,39.69722,18,6
138844.793219457,3.0965426,-17448.822,7.01872324647985,0.0,-5.90169615043081,1621.80136349013,40.029316,18,6
138845.793219562,3.0943768,-17454.143,7.01872324647985,0.0,-5.9166968664194,1626.64909760471,40.211182,18,6
138846.793219666,3.0922501,-17464.389,7.01872324647985,0.0,-5.93169761747632,1631.50017708713,40.487926,18,6
138847.79321977,3.0901234,-17483.695,7.01872324647985,0.0,-5.9466981940871,1636.35453874078,40.622349,18,6
138848.793219874,3.0881939,-17493.939,7.01872324647985,0.0,-5.96169927652146,1641.2120972206,40.685608,18,6
138849.793219979,3.0861459,-17503.594,7.01872324647985,0.0,-5.97670035982428,1646.07287953505,40.756767,18,6
138850.793220083,3.084177,-17517.582,7.01872324647985,0.0,-5.9917017621457,1650.93686828722,41.001892,18,6
138851.793220187,3.0820503,-17524.281,7.01872324647985,0.0,-6.00670255435825,1655.80401536079,41.262825,18,6
138852.793220292,3.0801206,-17535.117,7.01872324647985,0.0,-6.02170361957752,1660.67430043891,41.452599,18,6
138853.793220396,3.078191,-17551.076,7.01872324647985,0.0,-6.03670478258386,1665.54767015571,41.523758,18,6
138854.7932205,3.0762219,-17563.883,7.01872324647985,0.0,-6.05170579601744,1670.42411070909,41.768879,18,6
138855.793220605,3.0743709,-17565.459,7.01872324647985,0.0,-6.06670715230927,1675.30359889377,41.70562,18,6
138856.793220709,3.0725594,-17584.764,7.01872324647985,0.0,-6.08170888639491,1680.18608686035,42.045628,18,6
138857.793220813,3.0706296,-17587.918,7.01872324647985,0.0,-6.09671029847272,1685.07153839573,42.425167,18,6
138858.793220917,3.0688181,-17599.738,7.01872324647985,0.0,-6.11171193372953,1689.9599465077,42.456799,18,6
138859.793221022,3.0669672,-17616.484,7.01872324647985,0.0,-6.12671332418653,1694.85122484212,42.559589,18,6
138860.793221126,3.0651164,-17622.199,7.01872324647985,0.0,-6.14171480836494,1699.74548730849,42.757267,18,6
138861.79322123,3.0633442,-17636.383,7.01872324647985,0.0,-6.15671631362739,1704.64258802138,42.844246,18,6
138862.793221335,3.0614932,-17651.553,7.01872324647985,0.0,-6.17171748472884,1709.54254053657,43.18425,18,6
138863.793221439,3.0599573,-17653.721,7.01872324647985,0.0,-6.18671967397459,1714.44528522949,43.389835,18,6
138864.793221543,3.0581064,-17669.482,7.01872324647985,0.0,-6.20172127148663,1719.35080369086,43.484722,18,6
138865.793221648,3.0563736,-17674.408,7.01872324647985,0.0,-6.21672287668468,1724.25910587511,43.634956,18,6
138866.793221752,3.0544834,-17686.033,7.01872324647985,0.0,-6.23172366177465,1729.17017693305,43.714027,18,6
138867.793221856,3.0529475,-17691.943,7.01872324647985,0.0,-6.24672556705734,1734.0840855995,43.840542,18,6
138868.79122196,3.0514116,-17699.43,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.172638,18,6
138869.791222065,3.3717794,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.054031,18,7
138870.791222169,3.3974955,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.322876,18,7
138871.791222273,3.4165955,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.401943,18,7
138872.791222378,3.4318755,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.441479,18,7
138873.791222482,3.4450684,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.591717,18,7
138874.791222586,3.4564888,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.741951,18,7
138875.791222691,3.4666886,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.654972,18,7
138876.791222795,3.4757857,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.836834,18,7
138877.791222899,3.4840953,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.599625,18,7
138878.791223003,3.4918139,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.789394,18,7
138879.791223108,3.4987059,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.860558,18,7
138880.791223212,3.5050855,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.631252,18,7
138881.791223317,3.5109534,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.583809,18,7
138882.791223421,3.5163486,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.694508,18,7
138883.791223525,3.5213895,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.702415,18,7
138884.791223629,3.5259578,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.504738,18,7
138885.791223734,3.5302896,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.844746,18,7
138886.791223838,3.5342672,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.496834,18,7
138887.791223942,3.5380085,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.647064,18,7
138888.791224047,3.5414345,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.401943,18,7
138889.791224151,3.5445063,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.433575,18,7
138890.791224255,3.5476568,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.449387,18,7
138891.79122436,3.5502954,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.449387,18,7
138892.791224464,3.5530128,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.291248,18,7
138893.791224568,3.5554545,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.299152,18,7
138894.791224672,3.5575809,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.338688,18,7
138895.791224777,3.559865,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.204269,18,7
138896.791224881,3.5618737,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.11729,18,7
138897.791224985,3.5639215,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.180546,18,7
138898.79122509,3.5656936,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.180546,18,7
138899.791225194,3.5675051,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.927517,18,7
138900.791225298,3.569159,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.101475,18,7
138901.791225403,3.5707738,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.148918,18,7
138902.791225507,3.5722308,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.911705,18,7
138903.791225611,3.573806,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,44.14101,18,7
138904.791225716,3.5751846,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.903797,18,7
138905.79122582,3.5766022,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.777287,18,7
138906.791225924,3.5777836,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.603329,18,7
138907.791226028,3.5791621,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.611237,18,7
138908.791226133,3.5803041,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.634956,18,7
138909.791226237,3.5815248,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.51635,18,7
138910.791226341,3.5825882,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.429375,18,7
138911.791226446,3.5837302,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.532166,18,7
138912.79122655,3.5848329,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.358208,18,7
138913.791226654,3.5859749,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.318672,18,7
138914.791226759,3.5868807,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.176346,18,7
138915.791226863,3.5879047,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.176346,18,7
138916.791226967,3.5888498,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.168438,18,7
138917.791227071,3.5899131,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.223789,18,7
138918.791227176,3.5907009,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,43.200066,18,7
138919.79122728,3.591567,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.947037,18,7
138920.791227384,3.5924335,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.844246,18,7
138921.791227489,3.5933392,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.80471,18,7
138922.791227593,3.5940876,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.907505,18,7
138923.791227697,3.5949147,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.654476,18,7
138924.791227802,3.5957022,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.749363,18,7
138925.791227906,3.5964506,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.607033,18,7
138926.79122801,3.5973167,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.607033,18,7
138927.791228115,3.5980258,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.527962,18,7
138928.791228219,3.5988133,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.512146,18,7
138929.791228323,3.5996404,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.417263,18,7
138930.791228428,3.6002312,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.480522,18,7
138931.791228532,3.6009793,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.211678,18,7
138932.791228636,3.6017275,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.361912,18,7
138933.791228741,3.6024759,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.235401,18,7
138934.791228845,3.6030664,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.053535,18,7
138935.791228949,3.6038542,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.998184,18,7
138936.791229053,3.6044843,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,42.187958,18,7
138937.791229158,3.6050749,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.879581,18,7
138938.791229262,3.605902,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.879581,18,7
138939.791229366,3.6066108,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.927021,18,7
138940.791229471,3.6072016,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.903301,18,7
138941.791229575,3.6079497,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.737251,18,7
138942.791229679,3.6085799,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.492134,18,7
138943.791229784,3.6093283,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.80051,18,7
138944.791229888,3.6098795,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.594925,18,7
138945.791229992,3.6106672,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.555389,18,7
138946.791230097,3.6112578,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.341896,18,7
138947.791230201,3.6119273,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.420967,18,7
138948.791230305,3.6126363,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.302361,18,7
138949.791230409,3.6132662,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.36562,18,7
138950.791230514,3.6139357,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.405151,18,7
138951.791230618,3.6145265,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.128403,18,7
138952.791230722,3.6153142,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.254917,18,7
138953.791230827,3.6158261,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.104683,18,7
138954.791230931,3.6166136,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,41.080963,18,7
138955.791231035,3.6171651,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.962353,18,7
138956.79123114,3.6178346,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.875378,18,7
138957.791231244,3.6184254,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.709328,18,7
138958.791231348,3.6190948,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.835842,18,7
138959.791231452,3.619725,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.51165,18,7
138960.791231557,3.6203156,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.661884,18,7
138961.791231661,3.620867,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.590721,18,7
138962.791231765,3.6216152,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.653976,18,7
138963.79123187,3.6222847,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.424671,18,7
138964.791231974,3.6228755,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.385136,18,7
138965.791232078,3.623466,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.377232,18,7
138966.791232183,3.6239781,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.3456,18,7
138967.791232287,3.624687,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.416763,18,7
138968.791232391,3.6253171,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.32188,18,7
138969.791232496,3.6257503,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.163738,18,7
138970.7912326,3.6263804,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.219086,18,7
138971.791232704,3.6270103,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,40.068851,18,7
138972.791232808,3.6274831,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,39.918617,18,7
138973.791232913,3.6280737,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,39.855358,18,7
138974.791233017,3.6287432,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,39.973965,18,7
138975.791233121,3.6292553,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,39.752567,18,7
138976.791233226,3.6297672,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,39.713032,18,7
138977.79123333,3.6302791,0.0,7.01872324647985,0.0,-6.26169784971753,1738.99075978244,39.705124,18,7
